COUNTRY_code,Country,SEO,Socio economic objective,MEASURE_id,Measure,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period,Value,Flag Codes,Flags
FIN,Finland,NABS09,Education,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,3.527,,
FIN,Finland,NABS09,Education,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,7.438,,
FIN,Finland,NABS09,Education,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,3.481,,
FIN,Finland,NABS09,Education,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,3.58,,
FIN,Finland,NABS09,Education,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,1.885,P,Provisional value
FIN,Finland,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,15.579,,
FIN,Finland,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,15.552,,
FIN,Finland,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,11.826,,
FIN,Finland,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,4.915,,
FIN,Finland,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,11.133,,
FIN,Finland,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,32.11,,
FIN,Finland,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,18.262,,
FIN,Finland,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,11.709,,
FIN,Finland,NABS10,"Culture, recreation, religion and mass media",DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,11.686,P,Provisional value
FIN,Finland,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,98.051,,
FIN,Finland,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,113.968,,
FIN,Finland,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,106.184,,
FIN,Finland,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,105.501,,
FIN,Finland,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,116.732,,
FIN,Finland,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,95.702,,
FIN,Finland,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,75.383,,
FIN,Finland,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,82.912,,
FIN,Finland,NABS11,"Political and social systems, structures and processes",DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,82.539,P,Provisional value
FIN,Finland,NABS14,Defence,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,62.462,,
FIN,Finland,NABS14,Defence,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,58.743,,
FIN,Finland,NABS14,Defence,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,58.524,,
FIN,Finland,NABS14,Defence,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,42.353,,
FIN,Finland,NABS14,Defence,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,47.288,,
FIN,Finland,NABS14,Defence,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,41.069,,
FIN,Finland,NABS14,Defence,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,39.504,,
FIN,Finland,NABS14,Defence,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,47.521,,
FIN,Finland,NABS14,Defence,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,54.57,P,Provisional value
FIN,Finland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,570.192,,
FIN,Finland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,618.754,,
FIN,Finland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,641.971,,
FIN,Finland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,633.603,,
FIN,Finland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,638.11,,
FIN,Finland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,636.934,,
FIN,Finland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,652.587,,
FIN,Finland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,671.297,,
FIN,Finland,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,712.216,P,Provisional value
FIN,Finland,NABS121,R&D related to Natural sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,141.788,,
FIN,Finland,NABS121,R&D related to Natural sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,175.43,,
FIN,Finland,NABS121,R&D related to Natural sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,184.381,,
FIN,Finland,NABS121,R&D related to Natural sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,179.933,,
FIN,Finland,NABS121,R&D related to Natural sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,183.273,,
FIN,Finland,NABS121,R&D related to Natural sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,190.379,,
FIN,Finland,NABS121,R&D related to Natural sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,187.656,,
FIN,Finland,NABS121,R&D related to Natural sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,186.175,,
FIN,Finland,NABS122,R&D related to Engineering and technology - financed from GUF  ,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,117.151,,
FIN,Finland,NABS122,R&D related to Engineering and technology - financed from GUF  ,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,108.277,,
FIN,Finland,NABS122,R&D related to Engineering and technology - financed from GUF  ,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,117.368,,
FIN,Finland,NABS122,R&D related to Engineering and technology - financed from GUF  ,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,118.705,,
FIN,Finland,NABS122,R&D related to Engineering and technology - financed from GUF  ,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,116.662,,
FIN,Finland,NABS122,R&D related to Engineering and technology - financed from GUF  ,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,113.741,,
FIN,Finland,NABS122,R&D related to Engineering and technology - financed from GUF  ,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,116.566,,
FIN,Finland,NABS122,R&D related to Engineering and technology - financed from GUF  ,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,121.323,,
FIN,Finland,NABS123,R&D related to Medical and health sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,124.062,,
FIN,Finland,NABS123,R&D related to Medical and health sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,124.994,,
FIN,Finland,NABS123,R&D related to Medical and health sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,127.357,,
FIN,Finland,NABS123,R&D related to Medical and health sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,121.297,,
FIN,Finland,NABS123,R&D related to Medical and health sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,126.591,,
FIN,Finland,NABS123,R&D related to Medical and health sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,124.583,,
FIN,Finland,NABS123,R&D related to Medical and health sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,128.622,,
FIN,Finland,NABS123,R&D related to Medical and health sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,129.168,,
FIN,Finland,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,17.581,,
FIN,Finland,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,20.371,,
FIN,Finland,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,20.29,,
FIN,Finland,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,19.319,,
FIN,Finland,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,20.168,,
FIN,Finland,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,16.705,,
FIN,Finland,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,16.571,,
FIN,Finland,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,18.163,,
FIN,Finland,NABS125,R&D related to Social sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,124.637,,
FIN,Finland,NABS125,R&D related to Social sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,138.962,,
FIN,Finland,NABS125,R&D related to Social sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,138.791,,
FIN,Finland,NABS125,R&D related to Social sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,142.405,,
FIN,Finland,NABS125,R&D related to Social sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,137.956,,
FIN,Finland,NABS125,R&D related to Social sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,141.333,,
FIN,Finland,NABS125,R&D related to Social sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,148.875,,
FIN,Finland,NABS125,R&D related to Social sciences - financed from GUF  ,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,158.925,,
FIN,Finland,NABS126,R&D related to Humanities and the arts - financed from GUF  ,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,44.972,,
FIN,Finland,NABS126,R&D related to Humanities and the arts - financed from GUF  ,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,50.719,,
FIN,Finland,NABS126,R&D related to Humanities and the arts - financed from GUF  ,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,53.784,,
FIN,Finland,NABS126,R&D related to Humanities and the arts - financed from GUF  ,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,51.944,,
FIN,Finland,NABS126,R&D related to Humanities and the arts - financed from GUF  ,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,53.461,,
FIN,Finland,NABS126,R&D related to Humanities and the arts - financed from GUF  ,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,50.193,,
FIN,Finland,NABS126,R&D related to Humanities and the arts - financed from GUF  ,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,54.307,,
FIN,Finland,NABS126,R&D related to Humanities and the arts - financed from GUF  ,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,57.543,,
FIN,Finland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,448.038,,
FIN,Finland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,409.925,,
FIN,Finland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,428.49,,
FIN,Finland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,435.291,,
FIN,Finland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,423.827,,
FIN,Finland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,528.923,,
FIN,Finland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,574.246,,
FIN,Finland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,595.249,,
FIN,Finland,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DC6,PPP Dollars - Current prices,2018,USD,US Dollar,6,Millions,,608.775,P,Provisional value
FIN,Finland,NABS131,R&D related to Natural sciences - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,199.67,,
FIN,Finland,NABS131,R&D related to Natural sciences - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,180.888,,
FIN,Finland,NABS131,R&D related to Natural sciences - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,187.861,,
FIN,Finland,NABS131,R&D related to Natural sciences - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,211.462,,
FIN,Finland,NABS131,R&D related to Natural sciences - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,175.924,,
FIN,Finland,NABS131,R&D related to Natural sciences - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,206.313,,
FIN,Finland,NABS131,R&D related to Natural sciences - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,198.489,,
FIN,Finland,NABS131,R&D related to Natural sciences - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2017,USD,US Dollar,6,Millions,,214.017,,
FIN,Finland,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2010,USD,US Dollar,6,Millions,,46.112,,
FIN,Finland,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2011,USD,US Dollar,6,Millions,,50.297,,
FIN,Finland,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2012,USD,US Dollar,6,Millions,,55.759,,
FIN,Finland,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2013,USD,US Dollar,6,Millions,,53.217,,
FIN,Finland,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2014,USD,US Dollar,6,Millions,,80.467,,
FIN,Finland,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2015,USD,US Dollar,6,Millions,,75.305,,
FIN,Finland,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,DC6,PPP Dollars - Current prices,2016,USD,US Dollar,6,Millions,,105.044,,
